Value,Time,E
77.689,1.9,0.06
74.6715,2.0,0.06
71.9907,2.1,0.06
69.6029,2.2,0.06
67.4693,2.3,0.06
65.5609,2.4,0.06
63.8521,2.5,0.06
62.3215,2.6,0.06
60.9514,2.7,0.06
59.7265,2.8,0.06
58.6339,2.9,0.06
57.6624,3.0,0.06
56.8025,3.1,0.06
56.0457,3.2,0.06
55.3845,3.3,0.06
54.8116,3.4,0.06
54.3195,3.5,0.06
53.8996,3.6,0.06
53.5414,3.7,0.06
53.2312,3.8,0.06
52.9521,3.9,0.06
52.6848,4.0,0.06
52.4109,4.1,0.06
52.1148,4.2,0.06
51.786,4.3,0.06
51.4172,4.4,0.06
51.0021,4.5,0.06
50.5372,4.6,0.06
50.0209,4.7,0.06
49.4557,4.8,0.06
48.8522,4.9,0.06
48.2255,5.0,0.06
47.5941,5.1,0.06
46.9748,5.2,0.06
46.3809,5.3,0.06
45.8218,5.4,0.06
45.3029,5.5,0.06
44.8269,5.6,0.06
44.3943,5.7,0.06
44.0045,5.8,0.06
43.6558,5.9,0.06
43.346,6.0,0.06
43.0723,6.1,0.06
42.832,6.2,0.06
42.6217,6.3,0.06
42.438,6.4,0.06
42.2773,6.5,0.06
42.1358,6.6,0.06
42.0095,6.7,0.06
41.8949,6.8,0.06
41.7884,6.9,0.06
41.6872,7.0,0.06
41.5891,7.1,0.06
41.4932,7.2,0.06
41.3996,7.3,0.06
41.3094,7.4,0.06
41.2246,7.5,0.06
41.1477,7.6,0.06
41.0809,7.7,0.06
41.0264,7.8,0.06
40.9858,7.9,0.06
40.9604,8.0,0.06
40.9506,8.1,0.06
40.9567,8.2,0.06
40.9786,8.3,0.06
41.0155,8.4,0.06
41.0669,8.5,0.06
41.132,8.6,0.06
41.2099,8.7,0.06
41.2997,8.8,0.06
41.4004,8.9,0.06
41.5111,9.0,0.06
41.631,9.1,0.06
41.7588,9.2,0.06
41.894,9.3,0.06
42.0354,9.4,0.06
42.1824,9.5,0.06
42.334,9.6,0.06
42.4894,9.7,0.06
42.648,9.8,0.06
42.8091,9.9,0.06
42.9724,10.0,0.06
43.1377,10.1,0.06
43.305,10.2,0.06
43.4745,10.3,0.06
43.6466,10.4,0.06
43.8218,10.5,0.06
44.0011,10.6,0.06
44.1852,10.7,0.06
44.3749,10.8,0.06
44.5714,10.9,0.06
44.7756,11.0,0.06
44.9883,11.1,0.06
45.2105,11.2,0.06
45.4427,11.3,0.06
45.6863,11.4,0.06
45.9417,11.5,0.06
46.2097,11.6,0.06
46.4914,11.7,0.06
46.7876,11.8,0.06
47.0994,11.9,0.06
47.4284,12.0,0.06
47.7759,12.1,0.06
48.1434,12.2,0.06
48.5331,12.3,0.06
48.9459,12.4,0.06
48.3092,12.5,0.06
47.3453,12.6,0.06
46.5199,12.7,0.06
45.8091,12.8,0.06
45.1974,12.9,0.06
44.6715,13.0,0.06
44.22,13.1,0.06
43.8309,13.2,0.06
43.4964,13.3,0.06
43.2113,13.4,0.06
42.9689,13.5,0.06
42.7653,13.6,0.06
42.596,13.7,0.06
42.459,13.8,0.06
42.3512,13.9,0.06
42.2697,14.0,0.06
42.2145,14.1,0.06
42.1837,14.2,0.06
42.1756,14.3,0.06
42.1902,14.4,0.06
42.2271,14.5,0.06
42.2844,14.6,0.06
42.3623,14.7,0.06
42.4622,14.8,0.06
42.5832,14.9,0.06
42.7258,15.0,0.06
42.8903,15.1,0.06
42.9238,15.2,0.06
42.87,15.3,0.06
42.8567,15.4,0.06
42.8775,15.5,0.06
42.928,15.6,0.06
43.0048,15.7,0.06
43.1052,15.8,0.06
43.2272,15.9,0.06
43.3691,16.0,0.06
43.5294,16.1,0.06
43.707,16.2,0.06
43.9009,16.3,0.06
44.1101,16.4,0.06
44.3338,16.5,0.06
44.5712,16.6,0.06
44.8216,16.7,0.06
45.0839,16.8,0.06
45.3573,16.9,0.06
45.6406,17.0,0.06
45.9324,17.1,0.06
46.2308,17.2,0.06
46.5334,17.3,0.06
46.8372,17.4,0.06
47.1381,17.5,0.06
47.4313,17.6,0.06
47.7118,17.7,0.06
47.9744,17.8,0.06
48.2159,17.9,0.06
48.4349,18.0,0.06
48.6327,18.1,0.06
48.8126,18.2,0.06
48.9779,18.3,0.06
49.1324,18.4,0.06
49.2792,18.5,0.06
49.4204,18.6,0.06
49.5578,18.7,0.06
49.6929,18.8,0.06
49.8264,18.9,0.06
49.9588,19.0,0.06
50.0908,19.1,0.06
50.2226,19.2,0.06
50.3543,19.3,0.06
50.4861,19.4,0.06
50.6182,19.5,0.06
50.7507,19.6,0.06
50.8837,19.7,0.06
51.0174,19.8,0.06
51.1519,19.9,0.06
51.2875,20.0,0.06
51.4245,20.1,0.06
51.5629,20.2,0.06
51.7035,20.3,0.06
51.8463,20.4,0.06
51.992,20.5,0.06
52.1408,20.6,0.06
52.2933,20.7,0.06
52.4501,20.8,0.06
52.6114,20.9,0.06
52.7779,21.0,0.06
52.9498,21.1,0.06
53.1279,21.2,0.06
53.3125,21.3,0.06
53.5038,21.4,0.06
53.7024,21.5,0.06
53.9083,21.6,0.06
54.122,21.7,0.06
54.3435,21.8,0.06
54.573,21.9,0.06
54.8105,22.0,0.06
54.9128,22.1,0.06
55.0108,22.2,0.06
55.1214,22.3,0.06
55.2442,22.4,0.06
55.3793,22.5,0.06
55.5263,22.6,0.06
55.6852,22.7,0.06
55.8556,22.8,0.06
56.0375,22.9,0.06
56.2309,23.0,0.06
56.4352,23.1,0.06
56.6502,23.2,0.06
56.8765,23.3,0.06
57.113,23.4,0.06
57.3605,23.5,0.06
57.6183,23.6,0.06
57.8865,23.7,0.06
58.1647,23.8,0.06
58.4532,23.9,0.06
58.7514,24.0,0.06
59.0592,24.1,0.06
59.376,24.2,0.06
59.7016,24.3,0.06
60.0374,24.4,0.06
60.3821,24.5,0.06
60.7339,24.6,0.06
61.0936,24.7,0.06
61.4262,24.8,0.06
61.636,24.9,0.06
61.8499,25.0,0.06
62.068,25.1,0.06
62.29,25.2,0.06
62.5158,25.3,0.06
62.7451,25.4,0.06
62.978,25.5,0.06
63.2141,25.6,0.06
63.4535,25.7,0.06
63.6959,25.8,0.06
63.9411,25.9,0.06
64.1891,26.0,0.06
64.4124,26.1,0.06
64.5505,26.2,0.06
64.689,26.3,0.06
64.8288,26.4,0.06
64.97,26.5,0.06
65.1134,26.6,0.06
65.2595,26.7,0.06
65.4088,26.8,0.06
65.5619,26.9,0.06
65.7202,27.0,0.06
65.8852,27.1,0.06
66.0577,27.2,0.06
66.2389,27.3,0.06
66.4298,27.4,0.06
66.6318,27.5,0.06
66.8454,27.6,0.06
67.0713,27.7,0.06
67.3094,27.8,0.06
67.5596,27.9,0.06
67.8216,28.0,0.06
68.0932,28.1,0.06
68.3715,28.2,0.06
68.6518,28.3,0.06
68.9269,28.4,0.06
69.1882,28.5,0.06
69.4263,28.6,0.06
69.6379,28.7,0.06
69.8254,28.8,0.06
69.9974,28.9,0.06
70.1613,29.0,0.06
70.3228,29.1,0.06
70.485,29.2,0.06
70.6493,29.3,0.06
70.8162,29.4,0.06
70.987,29.5,0.06
71.1613,29.6,0.06
71.3386,29.7,0.06
71.519,29.8,0.06
71.7024,29.9,0.06
71.8883,30.0,0.06
72.076,30.1,0.06
72.2653,30.2,0.06
72.4562,30.3,0.06
72.6478,30.4,0.06
72.8398,30.5,0.06
73.0318,30.6,0.06
73.2233,30.7,0.06
73.4135,30.8,0.06
73.6013,30.9,0.06
73.7874,31.0,0.06
73.969,31.1,0.06
74.146,31.2,0.06
74.3176,31.3,0.06
74.4831,31.4,0.06
74.6403,31.5,0.06
74.7876,31.6,0.06
74.9248,31.7,0.06
75.0495,31.8,0.06
75.1627,31.9,0.06
75.2642,32.0,0.06
75.3588,32.1,0.06
75.4534,32.2,0.06
75.5587,32.3,0.06
75.6842,32.4,0.06
75.8361,32.5,0.06
76.0159,32.6,0.06
76.2222,32.7,0.06
76.4525,32.8,0.06
76.704,32.9,0.06
76.9735,33.0,0.06
77.259,33.1,0.06
77.5587,33.2,0.06
77.8707,33.3,0.06
78.194,33.4,0.06
78.5267,33.5,0.06
78.8681,33.6,0.06
79.2171,33.7,0.06
79.5728,33.8,0.06
79.9339,33.9,0.06
80.2991,34.0,0.06
80.6667,34.1,0.06
81.036,34.2,0.06
81.4034,34.3,0.06
81.765,34.4,0.06
81.7505,34.5,0.06
81.7495,34.6,0.06
81.8529,34.7,0.06
82.0003,34.8,0.06
82.1748,34.9,0.06
82.3692,35.0,0.06
82.5761,35.1,0.06
82.7968,35.2,0.06
83.0263,35.3,0.06
83.2657,35.4,0.06
83.5125,35.5,0.06
83.7676,35.6,0.06
84.0271,35.7,0.06
84.2934,35.8,0.06
84.564,35.9,0.06
84.8406,36.0,0.06
85.1203,36.1,0.06
85.404,36.2,0.06
85.6919,36.3,0.06
85.9827,36.4,0.06
86.2784,36.5,0.06
86.5749,36.6,0.06
86.875,36.7,0.06
87.178,36.8,0.06
87.4833,36.9,0.06
87.7594,37.0,0.06
88.0223,37.1,0.06
88.2955,37.2,0.06
88.578,37.3,0.06
88.8703,37.4,0.06
89.1712,37.5,0.06
89.4796,37.6,0.06
89.7955,37.7,0.06
90.1184,37.8,0.06
90.4481,37.9,0.06
90.783,38.0,0.06
88.6989,38.1,0.06
90.5812,38.2,0.06
83.8441,38.3,0.06
83.5402,38.4,0.06
83.3359,38.5,0.06
83.1968,38.6,0.06
83.104,38.7,0.06
83.0516,38.8,0.06
83.0241,38.9,0.06
83.0241,39.0,0.06
83.0425,39.1,0.06
83.0757,39.2,0.06
83.1253,39.3,0.06
83.1854,39.4,0.06
83.2548,39.5,0.06
83.332,39.6,0.06
83.4193,39.7,0.06
83.513,39.8,0.06
83.6111,39.9,0.06
83.7157,40.0,0.06
83.826,40.1,0.06
83.9376,40.2,0.06
84.0537,40.3,0.06
84.1737,40.4,0.06
84.2952,40.5,0.06
84.4197,40.6,0.06
84.546,40.7,0.06
84.6748,40.8,0.06
84.8047,40.9,0.06
84.9358,41.0,0.06
85.0671,41.1,0.06
85.2008,41.2,0.06
85.3355,41.3,0.06
85.4702,41.4,0.06
85.6055,41.5,0.06
85.7404,41.6,0.06
85.8763,41.7,0.06
86.0119,41.8,0.06
86.1491,41.9,0.06
86.2873,42.0,0.06
86.4256,42.1,0.06
86.565,42.2,0.06
86.7038,42.3,0.06
86.8436,42.4,0.06
86.9847,42.5,0.06
87.126,42.6,0.06
87.268,42.7,0.06
87.4108,42.8,0.06
87.5547,42.9,0.06
87.7,43.0,0.06
87.8464,43.1,0.06
87.9943,43.2,0.06
88.1444,43.3,0.06
88.2953,43.4,0.06
88.4482,43.5,0.06
88.6027,43.6,0.06
88.7587,43.7,0.06
88.9171,43.8,0.06
89.0778,43.9,0.06
89.2408,44.0,0.06
89.4068,44.1,0.06
89.5748,44.2,0.06
89.7453,44.3,0.06
89.9186,44.4,0.06
90.0958,44.5,0.06
90.275,44.6,0.06
90.457,44.7,0.06
90.6424,44.8,0.06
90.8313,44.9,0.06
91.0245,45.0,0.06
91.2201,45.1,0.06
91.418,45.2,0.06
91.6207,45.3,0.06
91.8268,45.4,0.06
92.0364,45.5,0.06
92.2496,45.6,0.06
92.4665,45.7,0.06
92.6863,45.8,0.06
92.9105,45.9,0.06
93.138,46.0,0.06
93.3694,46.1,0.06
93.6042,46.2,0.06
93.8424,46.3,0.06
94.0848,46.4,0.06
94.3294,46.5,0.06
94.5778,46.6,0.06
94.8292,46.7,0.06
95.0835,46.8,0.06
95.3417,46.9,0.06
95.6021,47.0,0.06
95.8656,47.1,0.06
96.1322,47.2,0.06
96.4016,47.3,0.06
96.6737,47.4,0.06
96.9481,47.5,0.06
97.2243,47.6,0.06
97.5025,47.7,0.06
97.7827,47.8,0.06
98.0669,47.9,0.06
98.3517,48.0,0.06
98.6381,48.1,0.06
98.9244,48.2,0.06
99.2149,48.3,0.06
99.5067,48.4,0.06
99.7979,48.5,0.06
100.0923,48.6,0.06
100.3889,48.7,0.06
100.6858,48.8,0.06
100.9823,48.9,0.06
101.2794,49.0,0.06
101.5804,49.1,0.06
101.8811,49.2,0.06
102.1834,49.3,0.06
102.4879,49.4,0.06
102.7933,49.5,0.06
103.0999,49.6,0.06
103.4078,49.7,0.06
103.7179,49.8,0.06
104.0297,49.9,0.06
104.3436,50.0,0.06
136.6446,1.0,0.0614
125.1675,1.1,0.0614
115.6879,1.2,0.0614
107.746,1.3,0.0614
101.0145,1.4,0.0614
95.2525,1.5,0.0614
90.2785,1.6,0.0614
85.9569,1.7,0.0614
82.1809,1.8,0.0614
78.8661,1.9,0.0614
75.9467,2.0,0.0614
73.3684,2.1,0.0614
71.0876,2.2,0.0614
69.0689,2.3,0.0614
67.2826,2.4,0.0614
65.7043,2.5,0.0614
64.3135,2.6,0.0614
63.0932,2.7,0.0614
62.0279,2.8,0.0614
60.9938,2.9,0.0614
59.9326,3.0,0.0614
58.9912,3.1,0.0614
58.1604,3.2,0.0614
57.4321,3.3,0.0614
56.8004,3.4,0.0614
56.2588,3.5,0.0614
55.8025,3.6,0.0614
55.427,3.7,0.0614
55.1286,3.8,0.0614
54.564,3.9,0.0614
53.8538,4.0,0.0614
53.1531,4.1,0.0614
52.4652,4.2,0.0614
51.7902,4.3,0.0614
51.1265,4.4,0.0614
50.4706,4.5,0.0614
49.8198,4.6,0.0614
49.172,4.7,0.0614
48.5274,4.8,0.0614
47.8885,4.9,0.0614
47.2594,5.0,0.0614
46.6461,5.1,0.0614
46.0546,5.2,0.0614
45.4906,5.3,0.0614
44.9585,5.4,0.0614
44.4617,5.5,0.0614
44.002,5.6,0.0614
43.5804,5.7,0.0614
43.1968,5.8,0.0614
42.8504,5.9,0.0614
42.5398,6.0,0.0614
42.2635,6.1,0.0614
42.0193,6.2,0.0614
41.8047,6.3,0.0614
41.6169,6.4,0.0614
41.4533,6.5,0.0614
41.3105,6.6,0.0614
41.1854,6.7,0.0614
41.0746,6.8,0.0614
40.9749,6.9,0.0614
40.8835,7.0,0.0614
40.7978,7.1,0.0614
40.7162,7.2,0.0614
40.6378,7.3,0.0614
40.5627,7.4,0.0614
40.492,7.5,0.0614
40.4273,7.6,0.0614
40.3706,7.7,0.0614
40.3239,7.8,0.0614
40.2888,7.9,0.0614
40.2669,8.0,0.0614
40.259,8.1,0.0614
40.2658,8.2,0.0614
40.2873,8.3,0.0614
40.3233,8.4,0.0614
40.3735,8.5,0.0614
40.4373,8.6,0.0614
40.5139,8.7,0.0614
40.6026,8.8,0.0614
40.7026,8.9,0.0614
40.8129,9.0,0.0614
40.9329,9.1,0.0614
41.0614,9.2,0.0614
41.1978,9.3,0.0614
41.3409,9.4,0.0614
41.49,9.5,0.0614
41.6439,9.6,0.0614
41.8019,9.7,0.0614
41.9627,9.8,0.0614
42.126,9.9,0.0614
42.2904,10.0,0.0614
42.4556,10.1,0.0614
42.621,10.2,0.0614
42.7864,10.3,0.0614
42.952,10.4,0.0614
43.1182,10.5,0.0614
43.2856,10.6,0.0614
43.4551,10.7,0.0614
43.6279,10.8,0.0614
43.8051,10.9,0.0614
43.9878,11.0,0.0614
44.1771,11.1,0.0614
44.3744,11.2,0.0614
44.5803,11.3,0.0614
44.7962,11.4,0.0614
45.0227,11.5,0.0614
45.2607,11.6,0.0614
45.5109,11.7,0.0614
45.7739,11.8,0.0614
46.0506,11.9,0.0614
46.3416,12.0,0.0614
46.6476,12.1,0.0614
46.9695,12.2,0.0614
47.3083,12.3,0.0614
47.6648,12.4,0.0614
48.04,12.5,0.0614
48.4344,12.6,0.0614
48.8472,12.7,0.0614
49.2766,12.8,0.0614
49.7177,12.9,0.0614
49.434,13.0,0.0614
48.3378,13.1,0.0614
47.3801,13.2,0.0614
46.5504,13.3,0.0614
45.8326,13.4,0.0614
45.2143,13.5,0.0614
44.6812,13.6,0.0614
44.2247,13.7,0.0614
43.8319,13.8,0.0614
43.4961,13.9,0.0614
43.2107,14.0,0.0614
42.9703,14.1,0.0614
42.7703,14.2,0.0614
42.6068,14.3,0.0614
42.4763,14.4,0.0614
42.3764,14.5,0.0614
42.3064,14.6,0.0614
42.2641,14.7,0.0614
42.2463,14.8,0.0614
42.2531,14.9,0.0614
42.2838,15.0,0.0614
42.3375,15.1,0.0614
42.4147,15.2,0.0614
42.5155,15.3,0.0614
42.6393,15.4,0.0614
42.7863,15.5,0.0614
42.9575,15.6,0.0614
43.0097,15.7,0.0614
43.0382,15.8,0.0614
43.0958,15.9,0.0614
43.1791,16.0,0.0614
43.2852,16.1,0.0614
43.4122,16.2,0.0614
43.5581,16.3,0.0614
43.7216,16.4,0.0614
43.9014,16.5,0.0614
44.0966,16.6,0.0614
44.3061,16.7,0.0614
44.5288,16.8,0.0614
44.764,16.9,0.0614
45.0107,17.0,0.0614
45.2678,17.1,0.0614
45.5341,17.2,0.0614
45.8084,17.3,0.0614
46.0889,17.4,0.0614
46.3737,17.5,0.0614
46.6605,17.6,0.0614
46.9465,17.7,0.0614
47.2287,17.8,0.0614
47.5035,17.9,0.0614
47.7676,18.0,0.0614
48.018,18.1,0.0614
48.2523,18.2,0.0614
48.4694,18.3,0.0614
48.6694,18.4,0.0614
48.8531,18.5,0.0614
49.0226,18.6,0.0614
49.1798,18.7,0.0614
49.3269,18.8,0.0614
49.4664,18.9,0.0614
49.5994,19.0,0.0614
49.7274,19.1,0.0614
49.8517,19.2,0.0614
49.9727,19.3,0.0614
50.0918,19.4,0.0614
50.209,19.5,0.0614
50.3247,19.6,0.0614
50.4392,19.7,0.0614
50.5528,19.8,0.0614
50.6658,19.9,0.0614
50.7783,20.0,0.0614
50.8907,20.1,0.0614
51.0034,20.2,0.0614
51.1165,20.3,0.0614
51.2308,20.4,0.0614
51.3462,20.5,0.0614
51.4636,20.6,0.0614
51.5834,20.7,0.0614
51.7059,20.8,0.0614
51.832,20.9,0.0614
51.9619,21.0,0.0614
52.0965,21.1,0.0614
52.2361,21.2,0.0614
52.3811,21.3,0.0614
52.5322,21.4,0.0614
52.6898,21.5,0.0614
52.8541,21.6,0.0614
53.0258,21.7,0.0614
53.2051,21.8,0.0614
53.3922,21.9,0.0614
53.5874,22.0,0.0614
53.7906,22.1,0.0614
53.9328,22.2,0.0614
53.9795,22.3,0.0614
54.0401,22.4,0.0614
54.1142,22.5,0.0614
54.2014,22.6,0.0614
54.3015,22.7,0.0614
54.4142,22.8,0.0614
54.5391,22.9,0.0614
54.6762,23.0,0.0614
54.8248,23.1,0.0614
54.9854,23.2,0.0614
55.1571,23.3,0.0614
55.34,23.4,0.0614
55.5341,23.5,0.0614
55.7391,23.6,0.0614
55.9547,23.7,0.0614
56.1809,23.8,0.0614
56.4179,23.9,0.0614
56.6648,24.0,0.0614
56.9221,24.1,0.0614
57.1891,24.2,0.0614
57.4658,24.3,0.0614
57.7524,24.4,0.0614
58.048,24.5,0.0614
58.3527,24.6,0.0614
58.6665,24.7,0.0614
58.9884,24.8,0.0614
59.3186,24.9,0.0614
59.657,25.0,0.0614
60.0027,25.1,0.0614
60.3553,25.2,0.0614
60.7144,25.3,0.0614
61.0805,25.4,0.0614
61.4525,25.5,0.0614
61.829,25.6,0.0614
62.2095,25.7,0.0614
62.5948,25.8,0.0614
62.8728,25.9,0.0614
63.0039,26.0,0.0614
63.1349,26.1,0.0614
63.2654,26.2,0.0614
63.3956,26.3,0.0614
63.5255,26.4,0.0614
63.6552,26.5,0.0614
63.7855,26.6,0.0614
63.9161,26.7,0.0614
64.0479,26.8,0.0614
64.1815,26.9,0.0614
64.3171,27.0,0.0614
64.4566,27.1,0.0614
64.6004,27.2,0.0614
64.7489,27.3,0.0614
64.9047,27.4,0.0614
65.0682,27.5,0.0614
65.241,27.6,0.0614
65.4239,27.7,0.0614
65.6182,27.8,0.0614
65.8246,27.9,0.0614
66.0441,28.0,0.0614
66.277,28.1,0.0614
66.5241,28.2,0.0614
66.7858,28.3,0.0614
67.0627,28.4,0.0614
67.355,28.5,0.0614
67.6636,28.6,0.0614
67.989,28.7,0.0614
68.3319,28.8,0.0614
68.6937,28.9,0.0614
69.0767,29.0,0.0614
69.4826,29.1,0.0614
69.9163,29.2,0.0614
70.3883,29.3,0.0614
70.9401,29.4,0.0614
71.9734,29.5,0.0614
72.7233,29.6,0.0614
73.2702,29.7,0.0614
73.7492,29.8,0.0614
73.7092,29.9,0.0614
71.6219,30.0,0.0614
71.7305,30.1,0.0614
71.8567,30.2,0.0614
71.9958,30.3,0.0614
72.143,30.4,0.0614
72.2994,30.5,0.0614
72.4637,30.6,0.0614
72.6319,30.7,0.0614
72.8048,30.8,0.0614
72.9803,30.9,0.0614
73.1598,31.0,0.0614
73.3416,31.1,0.0614
73.5244,31.2,0.0614
73.7084,31.3,0.0614
73.8914,31.4,0.0614
74.0733,31.5,0.0614
74.2527,31.6,0.0614
74.4306,31.7,0.0614
74.6041,31.8,0.0614
74.7731,31.9,0.0614
74.9357,32.0,0.0614
75.0918,32.1,0.0614
75.2398,32.2,0.0614
75.3786,32.3,0.0614
75.5079,32.4,0.0614
75.6277,32.5,0.0614
75.738,32.6,0.0614
75.8402,32.7,0.0614
75.9413,32.8,0.0614
76.0456,32.9,0.0614
76.1647,33.0,0.0614
76.3029,33.1,0.0614
76.4647,33.2,0.0614
76.651,33.3,0.0614
76.8599,33.4,0.0614
77.0886,33.5,0.0614
77.3357,33.6,0.0614
77.5984,33.7,0.0614
77.8744,33.8,0.0614
78.1616,33.9,0.0614
78.4586,34.0,0.0614
78.7635,34.1,0.0614
79.0752,34.2,0.0614
79.3924,34.3,0.0614
79.7143,34.4,0.0614
80.0394,34.5,0.0614
80.3662,34.6,0.0614
80.6939,34.7,0.0614
81.0209,34.8,0.0614
81.346,34.9,0.0614
81.6685,35.0,0.0614
81.9871,35.1,0.0614
82.2996,35.2,0.0614
82.6047,35.3,0.0614
82.9015,35.4,0.0614
83.1893,35.5,0.0614
83.4669,35.6,0.0614
83.7342,35.7,0.0614
83.991,35.8,0.0614
84.2367,35.9,0.0614
84.4723,36.0,0.0614
84.6997,36.1,0.0614
84.9194,36.2,0.0614
85.1353,36.3,0.0614
85.3475,36.4,0.0614
85.5616,36.5,0.0614
85.7776,36.6,0.0614
86.0002,36.7,0.0614
86.2299,36.8,0.0614
86.4681,36.9,0.0614
86.7169,37.0,0.0614
86.9774,37.1,0.0614
87.2502,37.2,0.0614
87.5351,37.3,0.0614
87.8318,37.4,0.0614
88.1398,37.5,0.0614
88.4582,37.6,0.0614
88.7868,37.7,0.0614
89.125,37.8,0.0614
89.4709,37.9,0.0614
89.8233,38.0,0.0614
90.1805,38.1,0.0614
90.5427,38.2,0.0614
90.8982,38.3,0.0614
91.234,38.4,0.0614
91.5768,38.5,0.0614
91.9254,38.6,0.0614
92.2809,38.7,0.0614
92.6443,38.8,0.0614
93.0143,38.9,0.0614
90.7486,39.0,0.0614
92.3943,39.1,0.0614
84.3618,39.2,0.0614
84.1158,39.3,0.0614
83.9479,39.4,0.0614
83.8307,39.5,0.0614
83.7498,39.6,0.0614
83.7027,39.7,0.0614
83.6789,39.8,0.0614
83.6755,39.9,0.0614
83.6883,40.0,0.0614
83.7161,40.1,0.0614
83.7583,40.2,0.0614
83.8105,40.3,0.0614
83.8709,40.4,0.0614
83.9405,40.5,0.0614
84.0145,40.6,0.0614
84.0953,40.7,0.0614
84.1792,40.8,0.0614
84.2693,40.9,0.0614
84.364,41.0,0.0614
84.4617,41.1,0.0614
84.5627,41.2,0.0614
84.6659,41.3,0.0614
84.7713,41.4,0.0614
84.8804,41.5,0.0614
84.9899,41.6,0.0614
85.0998,41.7,0.0614
85.2129,41.8,0.0614
85.3273,41.9,0.0614
85.4432,42.0,0.0614
85.5587,42.1,0.0614
85.6746,42.2,0.0614
85.794,42.3,0.0614
85.9119,42.4,0.0614
86.0329,42.5,0.0614
86.1534,42.6,0.0614
86.2757,42.7,0.0614
86.3976,42.8,0.0614
86.5207,42.9,0.0614
86.645,43.0,0.0614
86.7706,43.1,0.0614
86.8967,43.2,0.0614
87.0245,43.3,0.0614
87.1534,43.4,0.0614
87.2833,43.5,0.0614
87.4155,43.6,0.0614
87.5485,43.7,0.0614
87.6834,43.8,0.0614
87.8199,43.9,0.0614
87.958,44.0,0.0614
88.0968,44.1,0.0614
88.2391,44.2,0.0614
88.3832,44.3,0.0614
88.5295,44.4,0.0614
88.6795,44.5,0.0614
88.8292,44.6,0.0614
88.984,44.7,0.0614
89.1397,44.8,0.0614
89.2989,44.9,0.0614
89.4592,45.0,0.0614
89.6234,45.1,0.0614
89.791,45.2,0.0614
89.9609,45.3,0.0614
90.1333,45.4,0.0614
90.3103,45.5,0.0614
90.4888,45.6,0.0614
90.671,45.7,0.0614
90.8571,45.8,0.0614
91.0462,45.9,0.0614
91.2381,46.0,0.0614
91.4338,46.1,0.0614
91.6328,46.2,0.0614
91.8345,46.3,0.0614
92.0405,46.4,0.0614
92.2493,46.5,0.0614
92.4608,46.6,0.0614
92.6757,46.7,0.0614
92.8944,46.8,0.0614
93.1161,46.9,0.0614
93.3403,47.0,0.0614
93.5688,47.1,0.0614
93.7996,47.2,0.0614
94.0335,47.3,0.0614
94.27,47.4,0.0614
94.5097,47.5,0.0614
94.7519,47.6,0.0614
94.9975,47.7,0.0614
95.2461,47.8,0.0614
95.4958,47.9,0.0614
95.749,48.0,0.0614
96.0041,48.1,0.0614
96.2615,48.2,0.0614
96.5208,48.3,0.0614
96.781,48.4,0.0614
97.0456,48.5,0.0614
97.3098,48.6,0.0614
97.5763,48.7,0.0614
97.8449,48.8,0.0614
98.1163,48.9,0.0614
98.3865,49.0,0.0614
98.6614,49.1,0.0614
98.9357,49.2,0.0614
99.2094,49.3,0.0614
99.4869,49.4,0.0614
99.7646,49.5,0.0614
100.0452,49.6,0.0614
100.3259,49.7,0.0614
100.6064,49.8,0.0614
100.8895,49.9,0.0614
101.1748,50.0,0.0614
135.4429,1.0,0.0643
123.7491,1.1,0.0643
114.0639,1.2,0.0643
105.9249,1.3,0.0643
99.0023,1.4,0.0643
93.0542,1.5,0.0643
87.8991,1.6,0.0643
83.3984,1.7,0.0643
79.4445,1.8,0.0643
75.9522,1.9,0.0643
72.8537,2.0,0.0643
70.094,2.1,0.0643
67.6282,2.2,0.0643
65.4191,2.3,0.0643
63.4361,2.4,0.0643
61.6532,2.5,0.0643
60.0486,2.6,0.0643
58.6037,2.7,0.0643
57.3027,2.8,0.0643
56.132,2.9,0.0643
55.0797,3.0,0.0643
54.1356,3.1,0.0643
53.291,3.2,0.0643
52.538,3.3,0.0643
51.8698,3.4,0.0643
51.2805,3.5,0.0643
50.7648,3.6,0.0643
50.3182,3.7,0.0643
49.9364,3.8,0.0643
49.6161,3.9,0.0643
49.3539,4.0,0.0643
49.1471,4.1,0.0643
48.9928,4.2,0.0643
48.8897,4.3,0.0643
48.8352,4.4,0.0643
48.8276,4.5,0.0643
48.2008,4.6,0.0643
47.5019,4.7,0.0643
46.8351,4.8,0.0643
46.1986,4.9,0.0643
45.5913,5.0,0.0643
45.0124,5.1,0.0643
44.4618,5.2,0.0643
43.9397,5.3,0.0643
43.4467,5.4,0.0643
42.9832,5.5,0.0643
42.5499,5.6,0.0643
42.1471,5.7,0.0643
41.775,5.8,0.0643
41.4335,5.9,0.0643
41.1224,6.0,0.0643
40.8409,6.1,0.0643
40.5881,6.2,0.0643
40.3628,6.3,0.0643
40.1636,6.4,0.0643
39.9886,6.5,0.0643
39.8361,6.6,0.0643
39.7038,6.7,0.0643
39.5894,6.8,0.0643
39.4905,6.9,0.0643
39.4046,7.0,0.0643
39.3294,7.1,0.0643
39.2628,7.2,0.0643
39.2028,7.3,0.0643
39.1484,7.4,0.0643
39.0988,7.5,0.0643
39.0543,7.6,0.0643
39.0153,7.7,0.0643
